,income_bin
2270,0
18974,0
5887,0
11856,1
6912,0
15575,0
25143,0
12526,1
30803,0
24869,0
18355,0
6105,1
15825,0
20199,1
10690,0
29105,0
6232,0
18823,0
3951,0
18887,1
3707,1
24650,0
31623,1
18494,1
32410,0
6588,0
574,0
23574,0
30119,0
26213,0
8683,0
6334,1
14329,0
20504,0
9050,1
18930,1
20849,0
14662,0
28074,0
19950,1
25704,0
2063,1
4607,0
393,1
20639,1
9343,0
31288,1
7920,0
6909,0
27473,0
30680,0
25150,1
16404,1
11322,0
6373,1
29921,0
31562,0
20304,0
25436,1
13103,0
21928,0
31051,0
25242,0
6634,0
19772,1
26828,0
15540,0
28778,1
6986,1
27040,0
7164,0
22664,0
18209,0
17312,0
21819,0
22250,0
26381,0
2821,0
28902,0
7665,0
8401,1
14807,0
28530,1
13547,1
18683,0
31424,0
18810,0
30818,0
30522,1
5413,0
2673,0
30873,1
3804,0
31960,0
6383,1
21828,1
19529,0
9512,0
22588,0
20083,0
30920,0
31669,1
2606,0
1357,0
30550,0
4524,0
11898,0
8172,0
30852,1
11395,0
12658,0
26190,1
7364,0
29410,0
32115,1
16910,1
8618,1
20709,0
26077,0
28096,0
22730,1
15586,1
31573,1
18934,0
15151,0
16718,0
29553,1
20820,1
16078,1
16184,0
7691,0
11681,0
23842,0
24359,0
4414,0
7100,1
11486,0
19124,0
21461,0
26269,1
11571,0
11883,0
26894,0
7443,0
27912,0
30595,0
5532,1
24800,1
16931,0
18445,0
6132,0
28346,1
1867,0
31472,0
32178,0
2519,0
9105,1
4306,1
21943,0
6252,0
186,0
2078,0
18551,0
5650,0
20972,0
29578,1
21168,0
10112,0
15120,0
15004,1
28840,0
28809,0
5539,0
9373,0
23885,0
6256,1
28451,0
31936,0
7211,0
15149,0
30574,0
11746,0
8245,0
18207,0
26018,0
23208,0
21170,0
25260,1
14122,0
16031,0
1261,1
16524,0
4791,0
28635,0
22258,0
31149,1
16875,0
21601,0
11165,0
20565,0
11757,0
1492,1
5990,0
5195,0
875,1
8101,0
11838,0
5290,1
12378,1
14945,0
14363,0
24704,0
15595,1
6623,0
7970,0
2498,1
6421,0
24755,0
12806,0
27859,1
31081,0
32344,0
23544,0
17064,0
6037,0
13048,0
13,0
7819,0
24322,0
30149,1
32521,0
29468,0
1782,0
15971,1
29640,0
7916,0
5609,0
25835,0
17636,0
29035,0
1428,0
19802,0
11465,1
8146,0
22585,0
24848,0
5185,0
27727,1
27742,0
20998,0
24712,0
9279,1
9650,0
20105,1
22628,0
3047,0
9964,0
2874,1
26014,0
6055,0
19832,0
30829,0
25174,1
16827,0
1276,1
381,0
17521,0
12676,0
13964,0
8944,0
239,0
28989,1
8102,1
11824,1
14910,0
4976,1
108,0
19706,0
21965,0
21044,1
27770,0
20212,1
25876,0
18154,0
29,0
12728,0
10628,0
22291,0
15767,1
14407,0
7962,0
12274,0
28896,1
19684,0
24850,1
22341,0
11018,0
29656,0
8438,0
23623,0
7436,0
22559,0
30512,0
8696,1
21939,0
8473,0
25346,0
17410,0
25374,0
8668,1
22083,0
22847,1
30620,1
26482,0
5850,0
16375,0
6080,0
15192,0
14069,0
21624,1
16342,1
30905,0
16988,0
13846,0
29259,0
4020,0
21024,1
15900,0
8680,0
17566,1
21707,0
8561,1
12103,0
12437,0
10428,0
24552,0
24017,0
14959,0
4834,0
20601,0
9246,0
1976,0
3017,1
2962,1
22048,0
2046,0
9437,0
16101,0
19284,0
30360,0
16117,1
32054,0
10827,0
8877,0
6872,0
4077,0
5730,0
16067,0
2179,1
26665,0
18182,0
13808,0
16447,0
861,0
23581,0
26129,1
1045,0
27763,0
12061,0
25851,1
29243,1
26440,1
3640,0
21557,1
12395,0
23397,0
19956,0
9020,0
17898,0
25287,1
4776,1
28878,0
21955,0
5821,1
13782,1
23477,0
23349,0
16222,0
9226,0
32273,0
4883,0
29398,1
18394,1
995,1
9061,0
5626,0
23,0
26328,0
7314,0
8210,0
3097,0
16521,0
1623,0
2267,0
22955,0
1265,0
1594,0
28707,0
1310,0
10378,0
21572,0
23251,0
17322,0
31457,1
27749,0
25552,0
12805,0
30513,0
18196,1
19128,0
29779,0
850,1
5137,1
21029,1
19355,1
8206,0
408,1
13380,0
28136,1
841,0
10509,0
23281,0
17319,0
5500,0
11589,0
31372,0
17575,0
31620,1
19082,0
6993,0
11176,1
3260,1
7244,0
15679,1
15707,0
26327,1
28067,0
10959,0
31033,0
27352,0
20364,0
22106,0
415,1
10564,0
13893,0
26739,0
32217,0
26272,0
2332,1
1879,0
6035,1
8715,0
14745,0
24661,0
23059,0
25444,0
8789,0
24553,0
9005,1
13978,1
31761,1
7794,0
11370,0
18811,0
10823,0
5234,0
9555,0
2906,0
14314,1
12631,0
27924,0
8182,1
5375,0
6956,0
18958,0
26708,0
23909,0
3248,0
8761,1
19010,0
10087,0
6688,0
19371,0
17316,0
30333,0
5762,0
23177,1
16553,1
19549,1
14894,1
26611,0
15343,1
13171,0
22725,0
17334,0
32013,0
17048,0
28203,0
7429,0
19932,0
1888,0
23755,0
6704,0
23615,0
23233,0
25877,0
16421,0
13771,0
19402,0
1417,1
7974,1
5671,0
365,0
26949,1
27371,1
7858,0
17695,0
24797,0
12450,1
16424,0
9167,0
13531,0
17847,0
28999,1
19007,0
15079,0
17544,1
16245,0
20380,0
16154,0
17269,0
17660,0
27188,1
29487,0
27720,0
5883,0
595,0
27778,0
7614,0
30261,0
14166,0
28190,0
24229,1
23094,0
29704,0
30062,0
12160,0
29388,0
2668,0
23786,0
19162,0
17882,0
6051,0
16075,0
12907,0
15208,0
20957,0
1160,0
9073,0
16479,0
1392,0
10322,0
8589,0
14686,1
29042,0
12118,0
16574,0
6739,0
18721,0
27688,0
19941,0
8251,1
10197,0
29766,0
32177,0
28416,0
24980,0
7674,1
24911,0
1498,1
2616,0
13052,0
15060,0
19521,0
26238,0
1493,1
24701,1
13720,0
2967,0
3712,0
20441,1
15484,0
28444,0
1532,1
12117,0
27151,0
3933,0
21629,0
23201,0
17889,0
31454,1
4787,0
30693,0
7093,1
10160,0
32218,0
20620,0
19387,1
1658,0
30797,0
9584,0
15699,0
30359,0
16175,0
32021,0
15152,0
14225,0
29973,0
22866,0
26561,0
12610,0
18983,0
1469,1
18565,0
15061,0
5566,1
9179,1
7882,0
29870,0
17041,0
29313,1
32306,0
19695,1
18092,0
19591,0
17270,0
23533,0
27815,0
31517,0
11080,1
20244,0
9740,0
15530,0
6298,0
573,1
10724,0
17397,1
28022,1
25915,1
6352,1
10611,0
31290,0
27231,0
7149,0
12092,1
68,1
8174,1
27831,1
16616,0
25721,0
1386,0
9638,0
6401,0
12499,0
16513,0
16721,1
2246,0
21871,0
28786,0
26024,0
26074,1
1157,1
5965,1
22356,0
16569,1
7324,0
20672,0
16433,0
12120,1
5357,0
9873,1
28302,0
8860,0
22068,0
387,1
10982,0
21151,0
24337,0
30826,0
28944,1
19966,0
26308,0
11695,0
8297,0
25511,0
31210,0
25597,0
18935,1
20787,0
15650,0
6064,0
30450,0
3920,0
8705,0
5999,0
21277,0
2992,0
27546,0
18647,0
7031,1
12089,0
7865,0
9350,0
19558,0
11399,0
5394,0
18740,0
3979,0
8074,1
31255,0
14517,0
16539,1
4018,1
30443,0
13325,0
24044,1
11821,0
32449,1
4067,0
10958,1
13750,1
6145,0
25928,0
14644,1
5595,1
15253,1
8688,1
19948,0
25761,0
32288,0
17880,0
1388,0
11324,0
11011,0
3629,0
26463,0
745,1
1060,0
21235,0
407,0
26782,0
14688,0
17293,0
18941,1
26632,1
23728,0
23689,1
14252,0
22868,1
22416,0
25505,0
18240,1
13594,1
8735,0
27889,0
6554,0
14748,0
7049,0
3855,0
1589,0
25303,0
5992,0
14488,0
21827,0
12229,0
20912,0
6668,0
7254,0
29092,0
3797,0
25283,1
1965,0
28883,0
23788,0
25059,0
22483,0
23613,1
17176,0
21481,1
20642,1
14179,0
15140,0
30455,0
13053,0
4098,0
920,0
2409,0
14010,1
28709,0
24398,0
14410,1
31624,0
20078,0
3919,0
3540,1
12851,0
13473,0
15241,0
8504,0
27310,0
8249,1
13353,1
1280,0
17962,0
19723,0
4327,1
26753,0
11722,0
31089,0
11234,0
26248,0
494,0
7748,0
18461,0
9710,0
27073,1
5142,0
18140,1
24036,1
11140,0
30058,1
8103,0
22185,0
31355,1
14928,0
1495,1
15384,1
23336,0
27569,0
23892,0
28342,1
2002,0
19565,0
11348,0
14242,0
11528,0
2260,0
2512,1
21611,0
1522,0
13566,0
19223,0
21653,0
19169,0
7525,0
12777,0
482,0
7263,0
17215,0
24150,0
8698,1
18190,0
24876,0
25860,0
31736,0
1957,0
21876,1
2311,1
27246,0
10722,0
10482,1
1881,1
31642,0
6717,0
27806,0
10560,0
24283,0
7297,0
28975,0
14899,0
31905,0
1330,0
15277,0
30000,0
31452,1
27499,1
23510,0
3114,0
23248,0
28996,1
10973,0
12652,0
30957,1
22824,0
9914,0
13575,0
7328,0
1070,0
12420,0
21172,1
15027,0
5371,0
7971,0
16226,0
10713,0
29465,0
20366,1
16704,0
14359,0
8030,0
6461,0
15803,0
13940,0
23629,0
18648,1
7367,1
13321,0
7293,0
26123,1
9675,0
29842,0
22600,0
29125,0
6332,1
24872,0
24401,1
29858,0
27338,0
956,1
17346,1
379,0
19397,0
25999,0
16970,1
22700,0
21800,0
31104,1
6938,0
8288,0
5443,0
25004,0
18436,0
7539,0
2596,0
2873,0
18601,0
3320,0
21022,0
19539,0
12784,0
22876,0
29660,0
4681,0
5183,0
28845,0
3004,0
24387,0
27006,0
27883,0
7633,0
9057,0
17151,0
25544,0
17282,0
8390,0
27468,0
11325,1
1667,0
25702,0
24672,0
5731,0
15581,1
13926,0
29006,1
17911,0
18815,0
15285,0
21220,0
759,0
15013,0
18678,1
12111,0
17260,0
19876,0
27503,0
29240,0
12467,1
28071,0
30353,0
3499,0
241,0
2071,0
24213,0
11087,0
22268,0
4777,0
12814,1
19949,0
16862,1
9762,0
17886,0
2663,1
17742,0
26719,0
20507,1
21442,0
11160,0
16093,1
3272,0
9410,0
8417,0
22820,0
13426,1
31989,0
16903,1
22371,0
22360,0
22821,1
4206,0
3421,0
21468,1
26809,0
14923,0
13316,0
14112,0
10263,0
15311,1
19171,0
21513,0
27536,0
18914,1
8430,0
12897,0
1351,1
7890,0
10431,1
32133,1
22363,0
6560,0
5084,0
11893,0
23617,0
18418,1
14861,1
16018,1
9352,1
13642,0
27236,0
15131,0
13620,0
31218,0
31896,0
26667,0
868,1
10364,0
9901,0
24891,1
6778,0
26498,1
6095,0
26780,1
20704,1
16920,1
3074,0
27179,0
29594,0
16800,0
29154,1
5502,0
18115,0
25934,0
5324,0
10060,1
6296,0
2502,0
8516,0
24356,1
6449,0
10074,0
16151,1
6054,0
6221,0
8217,0
21322,0
10445,1
8707,0
24140,1
926,0
14841,0
21661,0
31560,0
5275,1
11701,1
13314,0
17274,0
4003,0
19611,0
18803,0
3188,0
5615,0
27788,0
12377,0
6375,0
10896,1
20619,0
28053,0
12017,0
12336,0
169,0
1516,1
10290,1
4108,0
10421,0
24743,0
16242,0
14434,0
12536,0
24698,0
14498,0
19500,0
3952,1
25679,0
31543,0
24258,0
172,1
31412,1
15929,0
2308,1
5803,0
24901,0
14335,0
18396,0
14028,0
22781,0
1411,0
29443,0
18203,1
4129,0
17055,0
17358,0
13649,0
16160,0
14327,0
31903,1
11946,0
13013,0
10633,1
3902,0
2576,1
11705,0
21157,0
18369,0
17100,0
5496,0
30205,1
6438,0
25065,1
26158,0
20010,1
26850,0
5214,0
1586,0
17823,1
17393,1
6483,1
24577,0
22784,0
3684,0
9667,0
8872,1
11196,0
21000,0
24228,0
30113,0
1884,0
16005,0
2927,0
22041,1
24123,1
21115,0
11310,0
23583,0
646,0
30952,0
4191,0
29771,1
27991,0
27571,0
6495,0
14907,0
4948,0
7444,0
8628,1
28876,0
27500,0
6324,1
31734,0
1519,0
29715,0
12691,0
25990,0
30868,0
24215,0
30767,0
20810,0
5168,0
8817,0
15413,0
23017,0
4115,1
21997,0
7481,0
721,0
29581,0
31605,0
16773,0
30996,0
2106,1
6743,0
22389,1
4059,0
29301,0
21608,0
9664,0
20255,1
21681,1
29889,1
5076,0
17586,0
4341,1
21331,0
11760,1
9903,1
7786,1
3575,1
11595,0
32206,0
10429,1
21008,0
24804,0
31334,0
7911,1
26344,0
13590,1
18609,0
30345,0
2407,0
29401,1
17748,0
22992,0
24069,0
30433,0
31304,0
11355,0
21142,0
16247,0
9621,0
25126,0
628,1
6656,0
6017,1
20431,0
2139,1
2450,0
8922,0
4951,1
30547,0
18542,1
18044,1
1714,0
9045,0
23325,0
3848,1
23239,0
25817,1
23045,1
12733,0
14182,0
31978,1
14623,0
8300,0
13005,1
8079,0
10254,0
18612,1
31597,0
24735,0
10497,0
26352,1
8785,0
9123,1
400,0
13689,0
24038,1
23082,0
10350,0
8689,0
8025,1
7757,1
3628,0
12822,0
9896,0
7096,0
3509,0
22241,0
25064,0
16422,1
9435,0
26224,0
15876,0
27154,1
20220,0
29010,0
24376,1
28538,1
28626,1
32135,1
3324,0
16594,0
3717,0
23273,1
29817,0
21353,0
10002,1
5824,0
18856,0
12549,0
31521,0
27349,0
31745,1
30216,1
5391,0
15126,0
5902,0
10570,0
26948,0
21439,0
18050,1
19091,0
29559,0
23362,0
13959,0
4926,0
29431,1
15624,0
29045,0
3897,0
6806,0
11641,0
5670,0
13026,1
8802,0
12182,0
21781,0
2733,0
579,0
9588,1
23651,1
16863,0
30619,0
4741,0
5760,0
2348,1
2804,0
2026,1
19260,0
15045,0
15962,0
31558,0
19377,0
24486,0
21850,0
2707,1
6290,0
20949,0
11661,0
15086,0
9719,0
25729,0
17221,0
939,1
4559,1
10888,0
18713,0
19657,0
11070,1
19992,0
21434,0
7995,1
8790,1
10593,0
13523,1
656,0
4591,0
30355,0
26847,0
4089,0
15560,0
25794,1
10642,0
18982,0
7349,0
30440,0
21799,0
18481,1
1813,0
27215,0
8254,0
13824,0
17150,0
6279,0
10098,0
10520,0
18049,0
19598,0
17630,0
21252,1
17207,1
30188,1
8758,1
15214,0
21037,1
4684,0
10806,0
28713,0
13836,1
29941,1
7425,0
25769,0
26337,1
13519,0
5823,0
17309,0
2371,0
32261,0
657,0
183,1
7662,0
15437,0
20353,1
21471,0
20325,0
1537,0
32440,1
7234,0
293,0
3795,1
10637,1
13656,0
23054,0
6188,0
1788,0
12294,0
6984,0
32514,0
22509,0
17437,0
14811,0
4049,0
755,0
30929,0
20919,0
12790,1
3374,0
29706,0
27656,0
2382,0
2543,0
5330,0
4303,0
32390,0
32248,0
1637,0
14023,0
21335,0
16530,0
3465,0
30027,1
21349,0
24441,1
27088,0
22546,1
12683,0
1661,1
32193,0
19703,0
3882,1
12441,0
4264,1
29793,0
11923,0
25706,0
24189,0
11961,1
8038,0
23123,0
29536,0
32450,0
14126,0
13772,0
8433,0
19694,0
29612,0
9993,0
20648,0
24137,0
27887,0
28670,0
30352,1
1054,0
26023,1
25869,0
17713,0
905,0
20316,0
2554,0
15511,0
18677,0
13833,0
5148,0
28034,0
8002,1
4490,0
12710,0
15709,0
5420,0
11777,1
2102,0
21689,0
28357,0
28644,0
21088,0
25308,0
22219,0
32097,0
3851,0
2805,0
20495,0
16448,0
15369,1
17692,1
29539,0
2213,1
11213,0
22660,0
15611,0
8365,0
1372,0
11881,0
26542,0
27209,0
14519,0
17601,0
15024,0
4590,0
7452,0
12493,1
24481,1
11461,0
7322,0
31663,0
21193,1
20387,1
32476,0
26108,0
7863,0
10758,0
17086,0
6991,1
1643,1
17878,0
8093,0
10839,0
26043,0
31895,1
9135,0
21512,1
21281,1
2253,0
12655,1
24436,1
25061,1
32360,0
12318,0
14848,0
16498,0
1598,0
28094,1
1446,0
8751,1
16857,0
25890,1
22214,1
21463,0
16512,0
15930,0
23804,0
13355,0
128,0
29868,0
23390,0
1066,1
14173,0
2086,1
6207,0
25120,1
26000,0
10261,0
29803,1
5736,0
6735,1
9446,0
25072,1
10739,0
5190,0
17749,0
15959,0
24966,0
22952,0
32079,1
7692,0
5472,0
3971,0
7864,0
28106,0
24775,0
7992,0
2530,0
29448,0
25190,1
30109,0
13551,1
20961,0
17739,0
13237,0
12365,0
29306,0
19637,0
28747,1
7985,0
18863,0
20757,0
14631,0
12734,0
22201,0
1468,0
17233,0
20167,0
9888,0
4280,0
20337,0
9000,0
15300,0
7789,1
8685,0
14513,1
4819,0
19774,0
6790,0
25953,1
9969,0
14776,0
29084,0
28548,0
17481,0
13252,1
21615,0
7169,0
9498,0
31317,0
990,0
30609,1
27534,0
3945,1
8750,0
1013,1
4675,1
4354,1
25547,0
31063,0
20974,0
1011,0
15182,0
16966,0
26593,1
13976,0
30565,0
26280,0
12312,0
8745,0
29013,0
26203,0
10109,0
27570,0
28510,1
8379,0
16506,0
7825,0
25475,0
22886,0
6091,0
26735,0
11007,1
24130,0
24926,0
13434,1
25780,0
28374,0
14366,1
29179,0
28098,0
18034,0
18226,0
13545,0
9164,0
9599,1
32162,0
4179,0
10605,0
29836,0
17698,0
10342,1
24841,0
6458,0
23010,1
6619,0
17643,0
9846,0
5794,1
19269,0
8956,0
2501,0
29723,1
25328,0
25913,1
26635,0
30751,0
22742,0
25221,0
12633,0
6322,0
26567,1
28935,1
17076,1
2632,0
17577,1
19249,1
17846,1
11541,1
2518,0
31137,0
26890,1
24523,1
18716,0
25054,0
137,0
8111,0
12640,0
28900,1
30977,0
22441,1
17006,0
25886,0
23222,1
15736,0
1379,0
17838,0
13073,1
13157,0
17396,0
6944,0
29519,0
5571,0
11351,0
21070,0
31949,0
21831,1
16620,0
22689,0
1645,1
26689,0
3511,0
606,1
29587,1
13401,0
14029,0
17661,0
28841,0
12664,0
27290,1
6795,0
4782,1
3779,1
3975,0
13763,0
20054,0
21087,0
29276,0
30439,0
16423,0
6505,0
10237,1
8190,0
2285,0
2640,0
6155,0
18540,1
12635,0
1780,1
2645,0
22038,0
7097,0
638,0
4416,0
2893,0
4648,0
4436,0
22577,0
30582,0
4894,1
26653,0
9358,0
12320,1
5126,0
27722,1
29774,1
6930,0
20390,1
14710,0
23001,0
27083,0
10962,1
18129,1
1223,0
16503,0
23291,0
17443,0
31657,0
9225,0
27960,0
19634,0
2024,0
522,0
11773,0
31298,0
17073,0
19123,0
11995,0
15663,0
20440,0
7855,0
7335,0
18801,0
8622,0
24280,0
30918,1
32112,0
17371,0
31946,1
27802,0
15649,0
6846,0
17287,1
16000,1
18337,1
20189,0
13104,0
7500,0
11551,0
23084,0
31801,0
32202,0
7529,1
10394,0
7090,1
24442,1
5907,0
1189,0
13328,0
23515,0
30147,0
4905,1
3181,0
12620,1
20635,0
26658,0
564,1
3388,1
21212,0
12063,0
27345,0
32385,0
8560,0
899,0
14455,0
21217,0
17110,1
1470,1
16311,0
10612,0
21362,0
29190,0
24868,0
23799,0
19582,0
7987,0
5563,0
1766,0
14208,0
11988,0
7409,1
8061,0
19635,1
9511,0
19742,0
4403,0
7110,1
9525,0
30506,1
24621,0
6468,1
8585,0
3200,0
3716,1
21676,0
20226,1
454,1
25116,0
14361,1
2005,0
3208,0
11990,1
31967,1
10102,1
28447,1
28226,0
17342,0
1668,0
6289,1
14773,1
27449,0
5842,0
1769,1
25469,0
12859,0
22031,0
21143,0
9818,0
4535,0
20094,0
3579,0
7190,0
11849,0
19163,0
21189,1
22716,1
8702,0
25171,0
4715,0
15564,0
12813,0
11274,0
18726,0
18019,0
31653,1
12128,0
8884,0
3696,0
23656,0
29099,0
15772,0
786,0
21042,0
23859,0
13477,0
12521,0
10463,0
9874,1
11765,0
11617,1
16314,0
4256,0
6417,0
15531,0
3861,0
30853,0
14214,0
1188,0
13022,0
12924,1
28126,1
29738,0
20045,0
30749,1
22234,0
913,0
11922,0
343,0
18701,0
25111,0
7930,0
10460,0
29186,0
10193,0
7352,0
23880,0
8537,0
13077,0
14587,0
3660,0
19271,0
16640,0
1612,1
20447,0
21732,1
32025,1
22114,0
9803,0
14674,0
29610,0
5222,1
28806,0
23813,0
29198,0
16939,0
12144,0
25372,1
11121,1
6833,1
24462,0
15309,0
25485,0
21484,0
5848,1
13896,1
22336,0
3842,0
20425,0
6639,1
28550,1
9662,0
5797,0
20864,1
2843,1
8371,0
18459,1
3467,0
3129,1
6442,1
25812,0
17635,0
25334,0
17087,0
30478,0
28312,1
4312,1
23249,1
22973,0
4705,0
24803,0
17222,0
26210,0
31202,0
22169,1
17362,0
27105,1
21508,0
21725,0
10190,0
32210,0
10218,1
24145,0
1100,0
22887,0
12739,1
3393,0
20658,0
24424,1
19745,1
29018,0
22879,0
16181,0
13839,0
2737,0
14731,0
28145,0
27842,0
10444,1
27710,1
28058,1
32412,0
31266,1
11214,0
8602,0
21110,0
5256,0
17642,1
29624,0
21680,1
20701,0
1956,0
6240,0
23486,0
3648,0
8579,0
5024,0
5516,0
3687,0
14102,0
1983,1
20077,0
28992,0
15510,0
15230,1
6315,0
23056,0
18657,1
8559,0
28636,0
27555,0
22039,0
8699,1
17996,0
6270,0
7249,1
26274,0
14962,1
21250,1
3148,0
8041,0
4273,0
8954,1
19491,0
7071,1
12352,0
352,1
15423,0
5149,0
14107,0
18389,0
9392,1
18995,0
28354,1
20258,1
3751,0
12198,0
9737,0
15347,1
11830,0
17543,0
20735,1
118,0
19524,0
18426,0
26974,1
1431,0
20360,0
19445,1
12446,1
1191,1
29452,0
19507,1
15069,0
29334,0
1423,0
25155,0
6193,0
6536,0
27415,0
8435,0
18702,1
22533,0
7095,0
19337,0
4386,0
5238,1
718,0
18141,1
12690,0
30518,0
2511,0
24579,0
16315,0
18017,0
509,0
31186,0
686,0
31401,1
28407,0
32550,0
14603,0
3498,0
13402,0
16741,0
15171,0
21894,1
12496,0
14702,1
23300,0
26012,0
19641,0
13909,0
15910,0
11356,0
2237,1
3149,0
3300,0
9106,0
10101,0
14613,0
5398,0
12497,0
8781,1
13175,0
12947,0
19388,0
14460,0
28870,1
22693,0
15961,1
10401,0
7870,1
11658,0
27689,0
22613,1
25030,0
29866,0
16223,0
6534,0
20706,0
22495,0
17625,0
30192,1
30233,0
28048,0
20857,0
19627,1
24159,0
5555,1
10977,0
9811,0
32287,1
27759,0
3362,0
23064,0
11504,0
11492,0
15770,0
593,1
24338,0
1368,1
18371,0
10277,0
19075,1
13007,0
26208,0
24878,0
11100,1
16809,0
8546,0
24090,0
20763,0
584,0
8200,0
10680,0
8227,1
119,0
13992,0
6046,0
25845,0
30930,0
22043,0
27864,0
20894,0
15730,0
18466,0
19285,0
4275,0
7030,0
19622,0
24370,0
28183,0
24507,0
24237,0
20724,0
31499,0
10845,0
21891,1
22798,0
3407,1
21622,0
19515,0
28368,0
19074,0
29881,0
26221,0
25003,0
21578,1
14628,1
23595,0
9124,0
2747,0
31561,1
18405,1
14957,0
17537,0
25909,1
19910,0
11880,0
10832,0
17557,0
14911,0
29239,1
20888,1
23235,0
9386,1
6760,0
11418,0
5242,0
13150,0
14079,0
3925,0
22691,1
5226,0
9278,0
28001,1
9736,1
18667,0
16079,1
17188,0
22391,0
20604,0
17090,0
22011,0
19407,0
9331,1
20271,0
4993,0
19568,1
31204,1
27390,1
20585,0
16680,0
2513,0
27270,0
19623,1
12146,0
13445,0
986,0
21229,0
26467,1
23662,0
11148,0
24646,0
6203,0
18567,0
30108,0
21377,0
20731,1
16130,0
6940,0
16928,0
20496,0
18041,0
23992,0
3053,0
19569,1
20331,0
27282,1
18855,0
13572,0
31975,0
30378,0
31546,0
2696,0
18174,0
20399,0
9116,0
25300,0
6466,0
14931,0
8184,1
5553,0
12845,0
17363,0
12310,0
10537,0
19374,0
22945,0
15863,0
29369,0
24388,0
7018,1
7817,0
17350,0
27382,0
9739,0
26679,0
17170,0
6631,0
13334,0
9292,0
9565,0
4814,0
10115,0
26597,0
18666,0
4324,0
26511,0
25725,1
23069,0
15496,1
5748,1
22795,0
5329,1
9868,1
2302,0
13218,0
483,0
25592,0
2298,0
10902,0
8129,0
11289,0
8609,0
26964,1
4906,1
9097,0
5172,1
24395,1
21413,0
18928,0
5266,0
31336,0
5360,0
28993,0
10415,1
28197,1
3067,0
540,0
3555,0
10210,0
19577,1
13657,0
26371,0
13146,0
7783,0
14614,0
18807,0
612,0
18686,0
197,1
29340,0
25099,0
17554,1
11950,0
29246,0
3853,0
9631,0
31458,0
10353,0
28426,0
2070,0
4223,0
1488,0
21359,0
26230,1
14468,0
14380,0
17299,0
29516,0
643,1
32375,1
31084,1
14,1
26512,0
2051,1
1197,0
23596,0
19184,0
25984,0
30980,1
19485,0
23759,0
7912,0
27022,1
8186,0
23781,0
3682,0
4730,0
12392,0
24330,1
30226,0
26355,0
20034,0
1267,0
90,0
8677,0
19964,1
12479,1
26908,0
11759,0
21866,1
4102,0
21138,0
23566,0
8034,0
16142,0
23631,0
12020,0
23899,0
11564,0
10513,0
29992,0
30959,0
29865,1
26036,0
15220,0
20358,0
16405,0
5727,1
5087,0
8654,0
7309,1
15731,1
2812,0
31866,0
22134,0
29775,0
31243,1
29058,0
15273,0
18387,1
30326,0
28038,0
27949,0
11763,0
21548,1
29053,1
22457,0
946,0
32453,1
24952,0
24745,0
15697,0
8822,0
8358,0
14118,1
81,0
23386,0
8000,1
31118,0
2837,0
22643,1
17272,0
6718,0
15071,1
16598,0
31817,0
4429,0
21688,0
30063,1
1068,0
14302,1
11591,0
24898,0
23393,0
11929,1
19560,0
916,0
7347,1
11850,1
14971,0
4759,0
28920,0
4197,0
30594,0
781,0
8927,1
14766,0
11161,0
9312,1
1158,0
13244,0
9939,1
24342,0
11227,0
18501,0
8264,0
2936,0
28505,0
8749,0
12416,1
12357,1
11209,0
29524,0
17484,0
17805,0
26056,0
7542,0
10948,0
27866,0
25132,0
14846,0
13377,1
26558,1
14951,0
15716,0
31537,0
19590,0
16347,0
27351,0
16549,0
20836,1
22617,0
1208,0
14734,0
4817,0
24260,1
13412,0
31651,0
24030,0
31762,0
17208,0
22019,0
23745,1
11733,0
4122,0
27223,0
29173,1
27977,0
18302,0
4175,0
30383,1
16474,1
23374,0
29677,0
31919,0
1515,0
25083,0
17864,0
6829,0
12991,0
12774,0
29402,0
10380,0
17063,1
1624,0
9203,0
27239,0
26187,0
12911,0
7907,0
22584,0
25476,1
18877,0
175,0
26121,1
15262,0
4297,1
8567,0
11470,1
552,0
12894,0
28527,0
25032,0
24605,1
2824,0
645,1
7889,0
20122,0
23231,1
5315,0
3363,0
8783,0
30919,0
18425,0
4269,0
16084,0
28571,0
4231,0
831,1
24945,0
19501,1
27433,0
13311,0
677,0
22282,1
18508,1
29477,0
12207,1
599,0
5387,0
17728,1
18295,0
1954,0
18463,1
7342,1
6175,0
9183,0
22513,1
18585,0
31409,0
5642,0
13223,0
22735,1
11672,0
419,0
14994,0
17440,0
112,1
9609,0
20108,0
4761,1
12647,0
602,0
2856,0
17722,0
23391,1
12296,0
3932,1
16132,0
18891,0
22346,0
9972,1
27896,0
4465,1
7404,1
4652,0
28359,1
13603,0
31859,0
29152,0
27965,0
28033,0
15260,0
11594,0
11862,0
4331,0
1444,1
19425,0
5220,1
223,0
28291,0
12980,1
4074,0
4892,0
15689,1
2971,1
22755,0
17613,0
5320,0
11948,0
1982,0
25896,0
13184,0
2441,0
7243,0
29875,0
26373,0
15766,0
13068,0
1512,1
22503,1
2479,0
25218,0
26130,1
29076,0
13838,0
18166,0
28759,1
31300,0
29562,0
12153,0
10419,0
26423,0
3196,0
6731,0
29434,1
28170,0
29324,0
13317,1
19919,1
17741,1
10304,0
9671,0
19258,0
19850,1
22535,0
26008,0
14378,0
25594,0
19396,0
9109,0
30720,0
13306,0
16874,1
17562,0
16274,0
9157,0
5648,0
14175,0
14310,0
19069,1
19268,0
7156,1
